1.65;-75.145
1.6;-75.157
1.55;-75.169
1.5;-75.18
1.449;-75.19
1.399;-75.199
1.348;-75.207
1.093;-75.241
0.914;-75.257
0.735;-75.269
0.324;-75.285
-0.241;-75.295
-1.011;-75.299
-1.062;-75.299
-1.165;-75.299
-1.268;-75.299
-1.371;-75.299
-1.473;-75.3
-1.628;-75.3
-1.782;-75.3
-1.987;-75.3
-2.244;-75.3
-2.604;-75.3
-3.169;-75.3
-4.556;-75.3
-6.508;-75.3
-6.559;-75.304
-6.609;-75.314
-6.658;-75.331
-6.704;-75.352
-6.748;-75.379
-6.79;-75.409
-6.829;-75.443
-6.865;-75.479
-6.898;-75.518
-6.93;-75.559
-6.958;-75.602
-6.985;-75.646
-7.009;-75.691
-7.032;-75.737
-7.052;-75.784
-7.071;-75.832
-7.088;-75.88
-7.104;-75.929
-7.119;-75.978
-7.132;-76.028
-7.144;-76.078
-7.155;-76.128
-7.165;-76.178
-7.174;-76.229
-7.182;-76.28
-7.19;-76.331
-7.197;-76.381
-7.223;-76.637
-7.243;-76.996
-7.256;-77.458
-7.261;-78.074
-7.263;-78.537
-7.263;-78.639
-7.263;-78.742
-7.263;-78.845
-7.264;-78.999
-7.264;-79.153
-7.264;-79.359
-7.264;-79.615
-7.264;-79.924
-7.264;-80.386
-7.264;-81.362
-7.264;-88.451
-7.259;-88.502
-7.25;-88.552
-7.234;-88.601
-7.214;-88.649
-7.19;-88.694
-7.161;-88.737
-7.13;-88.777
-7.095;-88.815
-7.058;-88.851
-7.019;-88.884
-6.978;-88.915
-6.935;-88.943
-6.891;-88.97
-6.846;-88.995
-6.8;-89.017
-6.753;-89.038
-6.705;-89.057
-6.657;-89.075
-6.609;-89.091
-6.559;-89.106
-6.51;-89.12
-6.46;-89.132
-6.41;-89.144
-6.36;-89.155
-6.309;-89.164
-6.259;-89.173
-6.208;-89.181
-6.157;-89.188
-5.902;-89.217
-5.543;-89.24
-5.081;-89.254
-4.465;-89.261
-3.9;-89.263
-3.797;-89.263
-3.694;-89.263
-3.591;-89.263
-3.489;-89.264
-3.334;-89.264
-3.18;-89.264
-2.975;-89.264
-2.718;-89.264
-2.358;-89.264
-1.845;-89.264
-0.663;-89.264
5.45;-89.264
5.501;-89.259
5.551;-89.25
5.6;-89.234
5.648;-89.214
5.693;-89.19
5.736;-89.162
5.776;-89.13
5.814;-89.096
5.85;-89.059
5.883;-89.02
5.914;-88.979
5.943;-88.936
5.969;-88.892
